"","Gene","X.x","Pvalue.Gain.R","Diff.Gain.R","CV.Gain.R","Pvalue.Loss.R","Diff.Loss.R","CV.Loss.R","Pvalue.GainvLoss.R","Diff.GainvLoss.R","X.y","Pvalue.Gain","Diff.Gain","CV.Gain","Pvalue.Loss","Diff.Loss","CV.Loss","Pvalue.GainvLoss","Diff.GainvLoss","Three.Protein.Gain.x","Three.Protein.Loss.x","Three.RNA.Gain","Three.RNA.Loss.x","Uniprot_Acc","Three.RNA.Loss.y","Three.Protein.Gain.y","Three.Protein.Loss.y","RNA_ID.All","Variance.noAn","Variance.Mean.noAn","Variance.All","St.Dev.noAn","St.Dev.All","Chrm.Num.Arm","Acetylation.Var1","Acetylation.Freq","Methylation.Var1","Methylation.Freq","Phosphorylation.Var1","Phosphorylation.Freq","ubiquitination.Var1","ubiquitination.Freq","Sumoylation.Var1","Sumoylation.Freq","regulatory.Var1","regulatory.Freq","gene.CORUM.complex.subunits2","gene.Freq","PPI.Freq.x","PPI.Freq.y","PPI.Freq","log2.CoeffVar.RNA","log2.Protein.CoeffVar","Gene_Name","AmplificationRatio","EnsembleID","m","bm","bp","lp","lm","p","Mean_HalfLife","Intrinsic_Disorder_MobiBD","Intrinsic_Disorder_LowComplexity","Loops.in.Protein.ANCHOR.","Intrinsic_Disorder_Polarity","Intrinsic_Disorder_Polyampholyte","Intrinsic_Disorder_homology","Rate_3","Uniprot.ID","Aggregation.score","Dependency.Score","Gene.names","Non.exponential.decay.delta","Degradation.profile","Mutations.Var1","Mutations.Freq","mutations.FrameShift.Var1","mutations.FrameShift.Freq","mutations.nonsense.missense.Var1","mutations.nonsense.missense.Freq"
"139","C11orf68",496,0.000640439478854793,0.167091971378136,-0.626887783916377,0.000188539487678494,-0.193536691508273,-0.238491213137492,1.2130605053449e-08,0.360628662886409,887,0.00667606062004712,0.159345734518122,0.341208278708149,0.627959567882127,-0.0451591072711441,-2.7521600950008,0.0487353706987733,0.204504841789266,"Buffering","Buffering","Buffering","Buffering","Q9H3H3-2","Anti-Scaling","Buffering","Buffering","C11orf68..83638.",0.792134553,0.165913042,0.819688322,0.890019412,0.905366402,"11q",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,8,8,-2.591500801,5.002404577,"C11orf68",0.013513514,"ENSG00000175573",1.135915735,-0.080163655,2.663652192,2.399673721,3.358220473,5.087704286,82.2888,NA,NA,NA,NA,NA,NA,NA,"ck068_human","-0.16",-0.304646714,"C11orf68",0.081057867,"ED","C11orf68",7,NA,0,"C11orf68",6
"140","C12orf10",497,0.0060144415574276,0.194834592602343,1.04864924638534,3.67130102815896e-05,-0.291132403403543,-1.01401013294261,7.03950215835327e-08,0.485966996005886,890,0.00194736066026688,0.258754103882017,0.479148104703261,0.000105730050364654,-0.25547610032251,-0.196590393604032,5.16268672173383e-07,0.514230204204527,"Scaling","Scaling","Buffering","Scaling","Q9HB07","Buffering","Buffering","Buffering","C12orf10..60314.",0.295548,0.05288028,0.3074132,0.5436432,0.5544485,"12q","Q9HB07",4,"Q9HB07",1,"Q9HB07",6,"Q9HB07",4,NA,0,NA,0,NA,0,15,8,23,-4.241127,3.78582,"C12orf10",0.002702703,NA,NA,NA,NA,NA,NA,NA,124.2475,NA,11,50,NA,NA,320,NA,NA,NA,-0.348427652,"C12orf10",0.084353549,"ED","C12orf10",16,NA,0,"C12orf10",10
"141","C12orf43",499,0.37182975703569,0.0458259707779387,1.28517590481379,2.71982328506489e-12,-0.444574313014367,-0.450657588105121,3.24178215250602e-11,0.490400283792306,893,0.9696160993771,-0.00219119427401356,0.522587428115175,0.0293343450047568,-0.2015667862357,-0.754081386336254,0.0346460261268504,0.199375591961686,"Buffering","Buffering","Buffering","Scaling","Q96C57","Buffering","Scaling","Buffering","C12orf43..64897.",0.229734859,0.060959558,0.239516559,0.479306645,0.48940429,"12q","Q96C57",1,NA,0,"Q96C57",22,NA,0,NA,0,NA,0,NA,0,0,13,13,-4.036003759,3.056701825,"C12orf43",0,NA,NA,NA,NA,NA,NA,NA,47.9485,216,74,165,41,30,NA,NA,NA,NA,-0.049549422,NA,NA,NA,"C12orf43",5,NA,0,"C12orf43",4
"142","C19orf47",514,1.19119788853076e-06,0.495878458049887,5.89508357352856,0.00427496228673295,-0.220032653061225,-0.54364938535462,7.16678624170004e-10,0.715911111111111,921,0.613959179614921,0.0857656788639705,1.85169686034055,0.452000685118803,-0.127392440386544,-2.26559942441035,0.293422667931174,0.213158119250515,"Buffering","Buffering","Scaling","Buffering","Q8N9M1","Buffering","Scaling","Buffering","C19orf47..126526.",0.347566639,0.099909437,0.411428992,0.589547826,0.641427308,"19q",NA,0,"Q8N9M1",1,"Q8N9M1",26,"Q8N9M1",11,"Q8N9M1",2,NA,0,NA,0,1,13,14,-3.323235232,2.883282314,"C19orf47",0.010810811,"ENSG00000160392",0.770463001,-0.445616389,3.214421152,2.625312451,4.462278176,5.273020512,164.547,84,67,157,NA,NA,360,NA,"cs047_human","-",-0.159292744,NA,NA,NA,"C19orf47",17,"C19orf47",1,"C19orf47",9
"143","C5orf22",535,5.81409835667657e-12,0.369399874987744,0.671094481303229,0.00253094462963523,-0.261771789762112,-1.43620705412651,8.56722762031068e-10,0.631171664749856,975,0.000791045400246875,0.290715110984286,1.23071479946271,0.414844000240152,-0.142774817930805,-1.02635975249301,0.0299444218889328,0.433489928915091,"Scaling","Buffering","Scaling","Scaling","Q49AR2","Scaling","Scaling","Buffering","C5orf22..55322.",0.283340145,0.069107797,0.428562287,0.532297046,0.654646689,"5p",NA,0,NA,0,"Q49AR2",4,"Q49AR2",4,"Q49AR2",1,NA,0,NA,0,2,5,7,-3.855007696,3.802232255,"C5orf22",0.040540541,"ENSG00000082213",1.416659788,0.200580398,3.020512594,2.645422269,4.357801491,5.72530874,19.967,36,17,28,25,NA,239,NA,"ce022_human","-0.13",0.144966557,NA,NA,NA,"C5orf22",9,NA,0,"C5orf22",7
"144","C7",540,0.344606993915385,0.172744299466058,0.99950887227752,0.0222057548802105,0.724944202334179,0.791282499844264,0.0776567512389026,-0.552199902868121,984,0.0309885147139206,0.2478852711345,5.19979744108346,0.978570792632232,0.00503468884969718,-1.95649126831228,0.225823648926176,0.242850582284803,"Buffering","Buffering","Buffering","Anti-Scaling","P10643","Buffering","Anti-Scaling","Buffering","C7..730.",0.820310685,3.109512415,0.497463497,0.905710044,0.705310922,"5p",NA,0,NA,0,"P10643",4,NA,0,NA,0,NA,0,NA,0,3,1,4,1.636688377,4.349616849,"C7",0.081081081,NA,NA,NA,NA,NA,NA,NA,NA,81,64,15,19,NA,513,NA,"co7_human","0.13",0.322571736,NA,NA,NA,"C7",60,"C7",3,"C7",42
"145","C7orf26",541,9.39393791698602e-05,0.233727183385281,0.370274203468722,2.40933389797143e-14,-0.45870981239531,-1.23925422918246,1.88782290590349e-18,0.692436995780591,986,0.103218570567837,-0.143558489077503,-7.42583875050677,0.425121552885247,-0.0664178114041241,1.00861493661233,0.42769029042502,-0.0771406776733785,"Anti-Scaling","Buffering","Buffering","Scaling","Q96N11","Scaling","Buffering","Buffering","C7orf26..79034.",0.312263492,0.074462922,0.394782817,0.558805415,0.628317449,"7p",NA,0,"Q96N11",1,"Q96N11",4,"Q96N11",2,NA,0,NA,0,NA,0,0,10,10,-3.747333958,3.431485314,"C7orf26",0.002702703,"ENSG00000146576",0.751478197,-0.464601193,2.817286138,2.652246341,4.272073788,4.856900694,62.677,NA,18,NA,NA,NA,380,NA,"cg026_human","-",-0.582998203,NA,NA,NA,"C7orf26",18,NA,0,"C7orf26",11
"146","C7orf50",543,0.00036780015595008,0.273142233318491,-1.08391297058323,5.19639151124143e-10,-0.513943386934673,-0.295584789568137,5.47702803299014e-15,0.787085620253165,988,0.648501845989429,-0.0306028256318896,1.47205810853518,0.0237821563535786,-0.156653341127213,-0.846342724867458,0.118808990571195,0.126050515495324,"Buffering","Buffering","Scaling","Scaling","Q9BRJ6","Scaling","Buffering","Scaling","C7orf50..84310.",0.495252862,0.081861324,0.58933872,0.703742042,0.767683998,"7p","Q9BRJ6",1,NA,0,"Q9BRJ6",7,NA,0,NA,0,NA,0,NA,0,2,39,41,-3.610674195,6.7312089,"C7orf50",0.005405405,"ENSG00000146540",1.550675408,0.334596018,3.344858534,2.28780173,5.150054556,6.183670301,98.61,83,49,66,NA,51,62,NA,"cg050_human","-",-0.456051236,NA,NA,NA,"C7orf50",10,"C7orf50",7,"C7orf50",3
"147","CA9",557,0.329014154563435,-0.181606191853569,-0.910451123093809,1.98617434849485e-07,-0.70127791845541,-0.494822852820123,0.00395403502901259,0.519671726601841,1011,0.430300953035183,-0.159358405884105,-2.82001351483052,0.302108739228676,-0.208802092197926,-2.79115938186783,0.831011291596624,0.0494436863138213,"Anti-Scaling","Buffering","Anti-Scaling","Scaling","Q16790","Buffering","Buffering","Buffering","CA9..768.",3.77320295,2.798591829,3.2888853,1.94247341,1.813528412,"9p",NA,0,NA,0,"Q16790",3,NA,0,NA,0,"Q16790",2,NA,0,30,3,33,1.484701087,4.988259154,"CA9",0.002702703,NA,NA,NA,NA,NA,NA,NA,NA,113,108,172,NA,34,260,NA,"cah9_human","-0.23",-0.05172661,NA,NA,NA,"CA9",14,NA,0,"CA9",11
"148","CAB39",558,0.436400760312538,0.0626286125140292,1.93723069977791,0.000364097728058185,-0.435169381313131,-0.951817434087463,0.000270143943482076,0.49779799382716,1013,0.976655137010734,-0.0016561215586952,0.41123578653866,0.0015665765736774,-0.230369410867507,-0.210815767992526,0.00501323254713877,0.228713289308812,"Buffering","Buffering","Buffering","Scaling","Q9Y376","Buffering","Buffering","Scaling","CAB39..51719.",0.4070762,0.08050767,0.4396436,0.6380252,0.6630563,"2q","Q9Y376",3,"Q9Y376",2,"Q9Y376",6,"Q9Y376",7,NA,0,NA,0,"Q9Y376",1,6,23,29,-3.63473,4.054434,"CAB39",0,"ENSG00000135932",1.491127,0.2750476,3.143311,2.532754,5.026112,5.922574,63.1415,NA,NA,4,NA,NA,334,NA,"cab39_human","-",-0.251436139,NA,NA,NA,"CAB39",10,NA,0,"CAB39",6
"149","CADM1",563,0.567937239724792,-0.0925376380900654,6.22789389655967,0.000415798139787634,-0.505453947133135,-6.82425791107633,0.0304744920503223,0.412916309043069,1024,0.433896059339659,0.0942630200033019,1.95554328954989,0.0415260280629135,-0.22010788032883,-0.78743823096687,0.0233767029473551,0.314370900332132,"Buffering","Buffering","Buffering","Scaling","Q9BY67-3","Anti-Scaling","Buffering","Buffering","CADM1..23705.",5.930588024,2.260315922,5.828808683,2.435279866,2.414292584,"11q",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,7,9,16,1.176524431,4.31069936,"CADM1",0,NA,NA,NA,NA,NA,NA,NA,20.083,NA,NA,NA,NA,NA,NA,NA,"cadm1_human","-0.12",-0.050220411,NA,NA,NA,"CADM1",19,NA,0,"CADM1",9
"150","CADM4",564,0.43115461114826,0.0632779289493575,0.378844168102062,4.73191342797241e-05,-0.317186885865457,2.21198089041949,6.85729386271332e-05,0.380464814814815,1026,0.121819185635574,0.22497168616273,1.573556740635,0.444927994016977,0.134419612395963,13.707538262157,0.639186587042309,0.0905520737667671,"Buffering","Anti-Scaling","Buffering","Scaling","Q8NFZ8","Scaling","Buffering","Scaling","CADM4..199731.",3.642515916,1.049054991,3.074589335,1.908537638,1.753450694,"19q",NA,0,NA,0,"Q8NFZ8",6,"Q8NFZ8",1,NA,0,NA,0,NA,0,0,8,8,0.069090306,4.462414275,"CADM4",0,NA,NA,NA,NA,NA,NA,NA,19.469,NA,47,33,NA,NA,285,NA,"cadm4_human","0.12",-0.536576924,NA,NA,NA,"CADM4",16,NA,0,"CADM4",11
"151","CALCOCO1",569,0.00139794340249793,0.216310648940371,0.315331795788218,0.00788889591241306,-0.181873448179662,0.746722686710191,1.36981794639556e-06,0.398184097120034,1032,0.228143876606089,-0.163537676645956,-2.84830771957952,0.0989210866751772,-0.184695605750528,-0.741200955358822,0.871327722775399,0.0211579291045725,"Anti-Scaling","Buffering","Buffering","Buffering","Q9P1Z2","Buffering","Buffering","Buffering","CALCOCO1..57658.",0.5948911,0.1309263,0.6614027,0.7712918,0.8132667,"12q",NA,0,"Q9P1Z2",1,"Q9P1Z2",9,"Q9P1Z2",6,"Q9P1Z2",1,"Q9P1Z2",1,NA,0,8,24,32,-2.933174,8.683566,"CALCOCO1",0.005405405,"ENSG00000012822",0.6946608,-0.5214186,3.065621,2.839478,4.20374,5.048419,17.43114,93,200,142,NA,NA,606,NA,"caco1_human","-",-0.26276074,NA,NA,NA,"CALCOCO1",15,"CALCOCO1",1,"CALCOCO1",11
"152","CAMKK2",579,3.6527006333021e-05,0.223598769799482,0.269780049916374,1.50311820245e-06,-0.321553825498675,-10.4247229410083,6.96403739806927e-12,0.545152595298157,1048,0.153278119615733,0.0918766429358831,0.52083353710791,0.000411764903709301,-0.198606070018961,-0.156500557526539,0.000142233557947263,0.290482712954844,"Buffering","Buffering","Buffering","Scaling","Q96RR4","Scaling","Scaling","Scaling","CAMKK2..10645.",0.330716308,0.076166195,0.354863984,0.575079393,0.595704611,"12q",NA,0,NA,0,"Q96RR4",21,"Q96RR4",14,NA,0,"Q96RR4",4,NA,0,24,10,34,-3.714705355,3.225112674,"CAMKK2",0,"ENSG00000110931",0.859533267,-0.356546124,2.816005204,2.769377326,4.76656527,4.963674829,41.61933333,204,76,169,69,18,282,0.146,"kkcc2_human","-",-0.344464662,NA,NA,NA,"CAMKK2",12,"CAMKK2",2,"CAMKK2",5
"153","CAND1",583,0.00218675012456698,0.250203245433139,4.46504341744761,1.96067156645597e-06,-0.450374195998202,-0.669869314931045,5.47960266902629e-10,0.700577441431341,1054,0.00570215366540294,0.134673892816245,0.24375834822022,8.35214956999646e-08,-0.227052735016339,-0.0911032583661442,1.1509284536112e-08,0.361726627832584,"Buffering","Buffering","Scaling","Scaling","Q86VP6","Buffering","Buffering","Buffering","CAND1..55832.",0.423056039,0.07592872,0.444775162,0.650427582,0.666914659,"12q","Q86VP6",9,"Q86VP6",1,"Q86VP6",38,"Q86VP6",26,NA,0,NA,0,"Q86VP6",5,614,90,704,-3.7192105,3.06620049,"CAND1",0.013513514,"ENSG00000111530",1.526519602,0.310440212,3.112657552,3.089905111,4.704759475,5.927313512,221.2332,30,65,33,NA,NA,1190,0.129,"cand1_human","-",-0.430613067,"CAND1",-0.012916487,"ED","CAND1",32,"CAND1",3,"CAND1",22
"154","CAP2",588,0.00056854797942605,0.316804248027344,1.81577252467934,3.29316387906742e-05,-0.494591110601544,-0.953304480177908,2.15226650692023e-09,0.811395358628888,1059,0.971811926974485,0.00262324923448985,-825.199546461651,0.487008264547434,-0.0708491276030741,-1.69441633696334,0.509513968908492,0.0734723768375639,"Buffering","Buffering","Scaling","Scaling","P40123","Buffering","Scaling","Buffering","CAP2..10486.",2.652028812,0.78755241,2.778669784,1.628505085,1.666934247,"6p","P40123",1,"P40123",1,"P40123",13,"P40123",3,NA,0,NA,0,NA,0,12,14,26,-0.34455216,3.66517433,"CAP2",0.005405405,"ENSG00000112186",0.696847211,-0.519232179,2.990852422,2.678518379,5.216369142,4.975835991,97.828,86,66,64,32,NA,370,0.079,"cap2_human","-",0.169808224,"CAP2",-0.066408121,"ED","CAP2",14,NA,0,"CAP2",10
"155","CAPN1",590,0.0275666805803202,0.177150285798344,59.7661183464463,2.50987445709179e-05,-0.379056805232691,-0.713784664539137,1.14621173707305e-07,0.556207091031035,1061,0.685708173818733,0.0275033494610054,1.60245025002937,0.00149499257137648,-0.229676010852472,-0.338623719516094,0.003915228068663,0.257179360313477,"Buffering","Buffering","Buffering","Scaling","P07384","Buffering","Buffering","Buffering","CAPN1..823.",0.820993213,0.12739785,0.985218595,0.906086758,0.992581783,"11q","P07384",1,"P07384",1,"P07384",24,"P07384",19,NA,0,NA,0,"P07384",2,61,52,113,-2.972587165,2.972519915,"CAPN1",0.008108108,"ENSG00000014216",1.486498734,0.270419344,3.06504519,2.853698212,4.482892631,5.839680283,220.86625,NA,9,7,NA,NA,497,-0.004,"can1_human","-",-0.18326894,NA,NA,NA,"CAPN1",18,NA,0,"CAPN1",12
"156","CAPN5",591,0.0025339970827591,0.184303839364519,0.497349962354608,0.740134075028381,0.026296583709376,1.41583361710092,0.0844608810021061,0.158007255655143,1064,0.565297564648194,0.0875180476052791,5.18894194757616,0.698713310758233,-0.060183205110308,-5.82525271860892,0.461563242372973,0.147701252715587,"Buffering","Buffering","Buffering","Buffering","O15484","Buffering","Buffering","Buffering","CAPN5..726.",1.952333122,0.774574735,1.951005025,1.397259146,1.396783815,"11q",NA,0,NA,0,"O15484",7,"O15484",6,NA,0,NA,0,NA,0,1,4,5,-0.368523651,4.301806709,"CAPN5",0.013513514,NA,NA,NA,NA,NA,NA,NA,33.4995,NA,NA,42,NA,NA,552,NA,"can5_human","-0.01",-0.209300415,NA,NA,NA,"CAPN5",24,NA,0,"CAPN5",12
"157","CAPNS1",593,0.0899129434073324,0.147979160997732,-3.89128426904235,1.31342478544173e-05,-0.339605283446712,-0.71048423965848,6.67660067485178e-06,0.487584444444444,1066,0.109338626725673,-0.158126603699537,-1.50381391044992,0.000456672530267161,-0.288088792773262,-0.297300301534886,0.216001594741973,0.129962189073725,"Anti-Scaling","Scaling","Buffering","Scaling","P04632","Buffering","Buffering","Buffering","CAPNS1..826.",0.387690004,0.044795446,0.478468223,0.622647576,0.691713975,"19q","P04632",3,"P04632",2,"P04632",11,"P04632",6,"P04632",1,NA,0,"P04632",1,31,42,73,-4.480504104,4.944115384,"CAPNS1",0.013513514,"ENSG00000126247",2.117643118,0.901563728,3.384938694,2.428134794,4.032538179,6.790718171,197.9256,NA,50,33,NA,NA,NA,0.054,"cpns1_human","-0.21",-0.222130382,NA,NA,NA,"CAPNS1",10,"CAPNS1",1,"CAPNS1",6
"158","CASP1",605,0.0907979615445626,0.257460736351028,1.2678576389878,0.0129603050439693,-0.416026514426364,5.03808084872744,0.000510080262013342,0.673487250777392,1088,0.895629486950553,0.0132015112703358,-16.8058594030481,0.203066864165589,-0.130316680171706,-1.02885657070125,0.261449823532888,0.143518191442041,"Buffering","Buffering","Scaling","Scaling","P29466","Anti-Scaling","Scaling","Buffering","CASP1..834.",3.862340418,1.772447256,4.114036832,1.965283801,2.02830886,"11q",NA,0,NA,0,"P29466",9,"P29466",13,NA,0,"P29466",1,"P29466",3,28,25,53,0.825742697,4.348635157,"CASP1",0.008108108,"ENSG00000137752",0.489110786,-0.726968605,3.460830197,2.606381365,3.978354017,5.238077341,156.1795,NA,NA,31,NA,NA,85,NA,"casp1_human","0.2",0.018767098,NA,NA,NA,"CASP1",17,"CASP1",1,"CASP1",14
"159","CASP10",606,0.589704736179547,-0.0682563131313129,1.4436343936241,0.00117608749735718,-0.492672186147186,4.95849044351918,0.020393928451782,0.424415873015873,1089,0.586104965298805,-0.0534196110815719,-0.980707335998876,0.18343095254022,-0.230049372355787,-1.02370183876266,0.326480498507189,0.176629761274215,"Buffering","Buffering","Buffering","Scaling","Q92851-4","Scaling","Anti-Scaling","Scaling","CASP10..843.",1.310661379,0.738038157,1.229974642,1.144841203,1.109042218,"2q",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,20,21,41,-0.438232689,7.288292468,"CASP10",0.002702703,NA,NA,NA,NA,NA,NA,NA,85.0535,NA,NA,NA,NA,NA,NA,NA,"caspa_human","-",-0.075539985,NA,NA,NA,"CASP10",15,"CASP10",1,"CASP10",9
"160","CASP4",609,0.000129112598337656,0.375042081704703,0.495599501555644,1.01312932125372e-05,-0.428518676785633,2.2671989707037,2.82300081666011e-11,0.803560758490336,1093,0.104251931882841,0.120273486821696,0.775326719817411,0.00686374536656446,-0.189286653639325,-0.307229316571386,0.000689708355054682,0.309560140461021,"Buffering","Buffering","Scaling","Scaling","P49662","Buffering","Scaling","Buffering","CASP4..837.",2.833957173,0.558759536,2.876673117,1.683436121,1.696075799,"11q",NA,0,"P49662",2,"P49662",5,"P49662",4,NA,0,NA,0,NA,0,44,10,54,-0.839700546,4.752929032,"CASP4",0.005405405,"ENSG00000196954",1.142748921,-0.073330469,3.21710685,2.57634135,4.305372869,5.64799213,72.53175,21,16,48,NA,NA,76,0.125,"casp4_human","-0.02",0.126864948,NA,NA,NA,"CASP4",10,NA,0,"CASP4",7
"161","CASP8",612,0.0171685136159286,0.19543096995597,-17.9968418281577,0.00266923726661079,-0.359439941724942,-0.592935143638409,6.90094703392053e-05,0.554870911680912,1096,0.355786453061015,0.0905352405244007,2.18687311846828,0.854134766418265,-0.0144108156928549,-0.967568753067887,0.369251597680405,0.104946056217256,"Buffering","Buffering","Buffering","Scaling","Q14790-9","Scaling","Buffering","Scaling","CASP8..841.",0.764301888,0.167550518,0.807526559,0.874243609,0.898624816,"2q",NA,0,NA,0,"Q14790-9",1,"Q14790-9",1,NA,0,NA,0,NA,0,74,72,146,-2.577331951,8.894321711,"CASP8",0,"ENSG00000064012",1.104008114,-0.112071276,3.402515921,2.680335513,4.644838888,5.794660394,70.83725,NA,NA,NA,NA,NA,NA,NA,"casp8_human","-0.12",0.093853711,NA,NA,NA,"CASP8",29,"CASP8",4,"CASP8",20
"162","CBL",619,8.37189186129057e-07,0.307661661639332,0.93346410310872,0.00350573291721974,-0.16150601387764,-0.639976776004524,4.75513556261767e-10,0.469167675516971,1111,0.0407270778392456,0.0937570239319358,0.13174222606657,0.560226710295421,-0.0511497440410196,-6.35625149039758,0.0976692962498549,0.144906767972955,"Buffering","Buffering","Scaling","Buffering","P22681","Scaling","Buffering","Scaling","CBL..867.",0.436974567,0.127950652,0.460338425,0.661040519,0.678482443,"11q","P22681",2,NA,0,"P22681",62,"P22681",9,NA,0,"P22681",12,"P22681",16,127,131,258,-2.966340594,4.816476825,"CBL",0,"ENSG00000110395",0.411309413,-0.804769977,3.135994545,2.957128198,5.00905977,4.835440316,49.63014286,358,97,314,76,NA,415,NA,"cbl_human","-0.23",0.025135976,"CBL",0.04347081,"ED","CBL",23,"CBL",2,"CBL",12
"163","CBR1",621,0.00216143822869945,0.244944719730942,0.465996974420833,5.19510334946231e-09,-0.459011643905422,-2.39488834420249,1.01010181577993e-11,0.703956363636364,1115,0.450784504627456,0.063966175593679,1.5671415205568,0.00313657002772325,-0.167218476238072,-0.416196650244214,0.01744439860828,0.231184651831751,"Buffering","Buffering","Buffering","Scaling","P16152","Buffering","Scaling","Buffering","CBR1..873.",3.185161795,0.549639512,2.90680041,1.784702159,1.704934137,"21q","P16152",8,"P16152",1,"P16152",13,"P16152",9,NA,0,NA,0,NA,0,17,44,61,-0.863442377,5.418947893,"CBR1",0,"ENSG00000159228",1.52247277,0.30639338,3.418541135,2.442479769,3.508664363,6.229150263,241.825125,NA,NA,26,NA,NA,141,NA,"cbr1_human","0.18",0.123774665,"CBR1",-0.039844411,"ED","CBR1",5,NA,0,"CBR1",4
"164","CBR3",622,0.721793242287574,-0.0781468236173388,-2.46205551710892,9.10046886698872e-07,-0.784093447180557,-1.26640401487163,0.0039667752516896,0.705946623563218,1116,0.960213564080239,0.00456936182951659,-4.14153771054215,0.00140528269354262,-0.184766483866896,-0.268972999581581,0.0508718928556826,0.189335845696413,"Buffering","Buffering","Buffering","Scaling","O75828","Buffering","Scaling","Buffering","CBR3..874.",2.993014026,1.050522796,2.673729706,1.730032955,1.635154337,"21q","O75828",1,NA,0,"O75828",10,"O75828",2,NA,0,NA,0,NA,0,9,12,21,0.071107468,4.975260926,"CBR3",0,"ENSG00000159231",0.695882755,-0.520196636,3.403084184,2.442479769,4.066512278,5.387103297,607.45425,NA,NA,33,NA,NA,190,NA,"cbr3_human","0.25",-0.030487637,"CBR3",-0.010016189,"ED","CBR3",7,"CBR3",3,"CBR3",2
"165","CBS",624,0.151786833135946,0.210334769669792,-1.72157795758778,0.00440682944286738,-0.259983886286321,-0.635340475230921,0.00314697008257641,0.470318655956113,1118,0.480007841183567,0.185828795548031,-4.72777279502605,0.0888641936710181,-0.226452628697702,-0.585898032782286,0.134384594495746,0.412281424245734,"Buffering","Buffering","Buffering","Scaling","P35520-2","Scaling","Scaling","Scaling","CBS..875.",4.938453903,1.13691281,4.605746018,2.222263239,2.146100188,"21q",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,37,27,64,0.185121618,3.963747209,NA,NA,"ENSG00000160200",1.450922557,0.234843167,3.018249345,2.741151599,4.362451058,5.757308261,349.0026667,NA,NA,NA,NA,NA,NA,NA,"cbs_human","-",0.033655844,NA,NA,NA,"CBS",15,NA,0,"CBS",12
"166","CBWD1",625,0.00518247866631608,0.262404964184574,-5.02748039600232,5.2583294145161e-06,-0.32804361469572,-0.622534794766076,3.31883455896645e-09,0.590448578880294,1119,0.154485272722614,0.119087818240621,0.752899730786045,0.399876021133202,-0.0672962091250264,-2.44662805616553,0.0317916752659355,0.186384027365648,"Buffering","Buffering","Scaling","Scaling","Q9BRT8","Scaling","Buffering","Scaling","CBWD1..55871.",0.587630285,0.110711732,0.841216247,0.76657047,0.917178416,"9p",NA,0,NA,0,"Q9BRT8",4,"Q9BRT8",19,NA,0,NA,0,NA,0,43,41,84,-3.17511998,2.225544155,"CBWD1",0.005405405,NA,NA,NA,NA,NA,NA,NA,86.352,22,14,23,NA,NA,309,NA,NA,NA,-0.16965305,NA,NA,NA,"CBWD1",9,NA,0,"CBWD1",2
"167","CBX3",628,0.000128337499215956,0.267869617072705,-5.61302122984786,7.17796081932314e-10,-0.387413247906198,-0.266171139509062,5.44429968187978e-14,0.655282864978903,1122,0.363870942021203,0.0561925275647265,0.94274476794246,0.0942539046443579,-0.109528297497535,-0.716394943110786,0.0329428286951363,0.165720825062262,"Buffering","Buffering","Scaling","Scaling","Q13185","Scaling","Buffering","Buffering","CBX3..11335.",0.209168567,0.026560733,0.296720284,0.457349502,0.544720373,"7p","Q13185",9,"Q13185",4,"Q13185",16,"Q13185",17,"Q13185",4,"Q13185",1,"Q13185",3,84,88,172,-5.234561243,3.906369076,"CBX3",0.008108108,"ENSG00000122565",1.886141458,0.670062068,3.072059598,2.26245109,4.076531219,6.246337414,120.0547778,75,51,53,NA,41,102,NA,"cbx3_human","0.67",0.042049165,NA,NA,NA,"CBX3",8,"CBX3",1,"CBX3",3
